id,name,lat,lon,tags,rating,visit_duration_min,entry_fee,open_hour,close_hour
2181,Công viên Phú Lâm,10.748011,106.625325,park;nature;relaxation,4.2,45,0,5,22
2182,Công viên Phú Mỹ,10.579802,107.061245,park;nature;relaxation,4.2,45,0,5,22
2183,Công viên Phường 5,10.757843,106.699532,park;nature;relaxation,4.2,45,0,5,22
2184,Công viên Tao Phùng,10.324449,107.085629,park;nature;relaxation,4.2,45,0,5,22
2185,Công viên Vinhomes Central Park,10.793491,106.724229,park;nature;relaxation,4.2,45,0,0,23
2186,Công Viên 158 Phan Anh,10.763294,106.625162,park;nature;relaxation,4.1,45,0,5,22
2187,Công Viên Văn Hóa Phú Nhuận,10.802831,106.690432,park;nature;relaxation,4.1,45,0,5,22
2188,Công trường Mê Linh,10.775287,106.706311,park;nature;relaxation,4.1,45,0,5,22
2189,Công viên Bình Phú,10.742656,106.632167,park;nature;relaxation,4.1,45,0,5,22
2190,Công viên Cảnh Viên,10.717429,106.730931,park;nature;relaxation,4.1,45,0,5,22
2191,Công viên Huỳnh Văn Cù,10.992964,106.655392,park;nature;relaxation,4.1,45,0,5,22
2192,Công viên Hòa Bình,10.760568,106.673803,park;nature;relaxation,4.1,45,0,5,22
2193,Công viên Làng Hoa Gò Vấp,10.841866,106.656038,park;nature;relaxation,4.1,45,0,5,22
2194,Công viên Lê Thị Riêng,10.78483,106.664628,park;nature;relaxation,4.1,45,0,5,22
2195,Công viên Sơn Kỳ,10.806584,106.610309,park;nature;relaxation,4.1,45,0,5,22
2196,Công viên Tao Đàn,10.774789,106.693086,park;nature;relaxation,4.1,45,0,5,22
2197,Công viên Thảo Điền,10.80768,106.740295,park;nature;relaxation,4.1,45,0,5,22
2198,Công viên Tân Trụ,10.514101,106.506783,park;nature;relaxation,4.1,45,0,5,22
2199,Công viên Võ Văn Kiệt,10.750701,106.668448,park;nature;relaxation,4.1,45,0,5,22
2200,PTL Park,10.791203,106.77751,park;nature;relaxation,4.1,45,0,5,22
2201,Công viên Biên Hùng,10.952147,106.821167,park;nature;relaxation,4.0,45,0,5,22
2202,Công viên Lịch sử - Văn hóa Dân tộc,10.887711,106.824694,park;nature;relaxation,4.0,45,0,5,22
2203,Công viên Nghinh Phong,10.324198,107.086383,park;nature;relaxation,4.0,45,0,5,22
2204,Công viên Phú Hòa,10.769221,106.645149,park;nature;relaxation,4.0,45,0,5,22
2205,Công viên Võ Văn Tần,10.825124,106.457491,park;nature;relaxation,4.0,45,0,5,22
2206,Công viên nội khu,10.720441,106.729028,park;nature;relaxation,4.0,45,0,5,22
2207,Công viên phường Uyên Hưng,11.057545,106.794637,park;nature;relaxation,4.0,45,0,5,22
2208,Trung Tâm Văn Hóa Quận 7,10.711571,106.737675,park;nature;relaxation,4.0,45,0,5,22
2209,Cong Vien khu pho 9,10.751475,106.595942,park;nature;relaxation,3.9,45,0,5,22
2210,Công Viên Thành Phố Tân An,10.533171,106.414541,park;nature;relaxation,3.9,45,0,5,22
2211,Công viên Lò Gốm,10.740154,106.634186,park;nature;relaxation,3.9,45,0,5,22
2212,Công viên Phường 5,10.546827,106.414333,park;nature;relaxation,3.9,45,0,5,22
2213,Công viên sau trường Nguyễn Hữu Huân,10.847266,106.76817,park;nature;relaxation,3.9,45,0,5,22
2214,Công viên Bông Sao,10.735521,106.662696,park;nature;relaxation,3.8,45,0,5,22
2215,Công viên Rạch Kiến,10.585441,106.588662,park;nature;relaxation,3.8,45,0,5,22
2216,Đài Tưởng niệm Liệt sĩ Cầu Rạch Chiếc,10.811949,106.755826,park;nature;relaxation,3.8,45,0,5,22
2217,Địa đạo Bến Đình,11.06056,106.527527,park;nature;relaxation,3.8,45,0,5,22
2218,Công viên 2,10.584019,107.063615,park;nature;relaxation,3.7,45,0,5,22
2219,Công viên Lãnh Binh Thăng,10.763227,106.649898,park;nature;relaxation,3.7,45,0,5,22
2220,Công viên Phường 2,10.748748,106.683693,park;nature;relaxation,3.7,45,0,5,22
2221,Công viên Tượng đài Nghĩa sĩ Cần Giuộc,10.607974,106.671087,park;nature;relaxation,3.7,45,0,5,22
2222,Thiền viện Thường Chiếu,10.683994,107.026396,park;nature;relaxation,3.7,45,0,5,22
2223,Công viên Gia Phú,10.806658,106.60775,park;nature;relaxation,3.6,45,0,5,22
2224,Công viên Hà Đô,10.778013,106.751903,park;nature;relaxation,3.6,45,0,5,22
2225,Công viên Ngã sáu Thủ Dầu Một,10.98051,106.654303,park;nature;relaxation,3.6,45,0,5,22
2226,Công viên Nhà thi đấu Tân Bình,10.794939,106.654119,park;nature;relaxation,3.6,45,0,5,22
2227,Công viên Tân Phước,10.774866,106.652785,park;nature;relaxation,3.6,45,0,5,22
2228,Công viên nước Bình Dương,10.989059,106.661713,park;nature;relaxation,3.6,45,0,5,22
2229,Công viên thị trấn,10.506469,106.602984,park;nature;relaxation,3.6,45,0,5,22
2230,Chung cư City Garden,10.793756,106.712116,park;nature;relaxation,3.5,45,0,5,22
2231,Công Viên Khối C,10.768638,106.560978,park;nature;relaxation,3.5,45,0,5,22
2232,Công viên Khu dân cư Bửu Long,10.956918,106.808623,park;nature;relaxation,3.5,45,0,5,22
2233,Công viên Phú Cường,10.978495,106.656628,park;nature;relaxation,3.5,45,0,5,22
2234,Đài Liệt sĩ Thị xã Phú Mỹ,10.585929,107.053909,park;nature;relaxation,3.5,45,0,5,22
2235,ABBank,10.729291,106.707531,service;bank;finance,4.9,30,0,8,17
2236,ACB,10.786147,106.67459,service;bank;finance,4.9,30,0,8,17
2237,ACBbank,10.835869,106.660505,service;bank;finance,4.9,30,0,8,17
2238,Agri,10.818871,106.700205,service;bank;finance,4.9,30,0,8,17
2239,Agribank,10.778078,106.64551,service;bank;finance,4.9,30,0,8,17
2240,BIDV,10.530862,107.080029,service;bank;finance,4.9,30,0,8,17
2241,BIDV,10.767969,106.671662,service;bank;finance,4.9,30,0,8,17
2242,Citibank,10.773725,106.703403,service;bank;finance,4.9,30,0,8,17
2243,Eximbank,10.780785,106.669145,service;bank;finance,4.9,30,0,8,17
2244,GP,10.79611,106.695992,service;bank;finance,4.9,30,0,8,17
2245,KienLongBank,10.347758,107.084679,service;bank;finance,4.9,30,0,8,17
2246,MHB Bank,10.728141,106.709422,service;bank;finance,4.9,30,0,8,17
2247,Maritime Bank,10.776907,106.704853,service;bank;finance,4.9,30,0,8,17
2248,Maritime Bank,10.355331,107.084559,service;bank;finance,4.9,30,0,8,17
2249,Ngân hàng Á Châu (ACB) - Chi nhánh Thạnh Lộc,10.856188,106.679382,service;bank;finance,4.9,30,0,8,17
2250,OCB,10.780833,106.699718,service;bank;finance,4.9,30,0,8,17
2251,Ocean,10.769486,106.701878,service;bank;finance,4.9,30,0,8,17
2252,"PVcom,",10.777633,106.691278,service;bank;finance,4.9,30,0,8,17
2253,PVcomBank,10.783538,106.694637,service;bank;finance,4.9,30,0,8,17
2254,PVcomBank,10.796189,106.696002,service;bank;finance,4.9,30,0,8,17
2255,Pacificbank,10.795494,106.696257,service;bank;finance,4.9,30,0,8,17
2256,SCB,10.597455,107.054338,service;bank;finance,4.9,30,0,8,17
2257,Sacom,10.762907,106.687882,service;bank;finance,4.9,30,0,8,17
2258,Sacombank,10.848822,106.72024,service;bank;finance,4.9,30,0,8,17
2259,Sacombank,10.768442,106.694857,service;bank;finance,4.9,30,0,8,17
2260,VPBank,10.366269,107.083938,service;bank;finance,4.9,30,0,8,17
2261,VietCapital Bank,10.796145,106.731364,service;bank;finance,4.9,30,0,8,17
2262,Vietcom,10.759042,106.677702,service;bank;finance,4.9,30,0,8,17
2263,VietinBank,10.769156,106.674002,service;bank;finance,4.9,30,0,8,17
2264,VietinBank,10.75982,106.680273,service;bank;finance,4.9,30,0,8,17
2265,Vietinbank,10.851352,106.755044,service;bank;finance,4.9,30,0,8,17
2266,Viettinbank Bình Dương,10.982954,106.666944,service;bank;finance,4.9,30,0,8,17
2267,Vikki Bank,10.779364,106.644635,service;bank;finance,4.9,30,0,8,17
2268,ACB,10.757965,106.669583,service;bank;finance,4.8,30,0,8,17
2269,ACBbank,10.765106,106.690448,service;bank;finance,4.8,30,0,8,17
2270,ACBbank,10.755396,106.694296,service;bank;finance,4.8,30,0,8,17
2271,Agribank,10.802454,106.698829,service;bank;finance,4.8,30,0,8,17
2272,BIDV,10.634673,107.04733,service;bank;finance,4.8,30,0,8,17
2273,BIDV,10.563885,107.059822,service;bank;finance,4.8,30,0,8,17
2274,BIDV,10.754506,106.669444,service;bank;finance,4.8,30,0,8,17
2275,BacAbank,10.787305,106.663721,service;bank;finance,4.8,30,0,8,17
2276,Eximbank,10.775109,106.701348,service;bank;finance,4.8,30,0,8,17
2277,LienVietPostBank,10.798242,106.688157,service;bank;finance,4.8,30,0,8,17
2278,Maritime Bank,10.797888,106.711002,service;bank;finance,4.8,30,0,8,17
2279,Nam A Bank,10.79936,106.717796,service;bank;finance,4.8,30,0,8,17
2280,Nama,10.799236,106.669693,service;bank;finance,4.8,30,0,8,17
2281,Ngân Hàng Techcombank - Nguyễn Duy Dương,10.75984,106.671089,service;bank;finance,4.8,30,0,8,17
2282,OCB Bank,10.771046,106.658108,service;bank;finance,4.8,30,0,8,17
2283,OCBbank,10.797655,106.658329,service;bank;finance,4.8,30,0,8,17
2284,Ocean Bank,10.775619,106.6896,service;bank;finance,4.8,30,0,8,17
2285,PG Bank,10.780861,106.695689,service;bank;finance,4.8,30,0,8,17
2286,PGBank,10.799351,106.668879,service;bank;finance,4.8,30,0,8,17
2287,QTD nhân dân Tân Hiệp,10.447661,106.342888,service;bank;finance,4.8,30,0,8,17
2288,Sacom,10.767496,106.686633,service;bank;finance,4.8,30,0,8,17
2289,Sacombank,10.767262,106.667102,service;bank;finance,4.8,30,0,8,17
2290,Sacombank,10.785507,106.641674,service;bank;finance,4.8,30,0,8,17
2291,Sacombank,10.838696,106.675395,service;bank;finance,4.8,30,0,8,17
2292,TP Bank,10.838463,106.672752,service;bank;finance,4.8,30,0,8,17
2293,TPbank,10.764335,106.655889,service;bank;finance,4.8,30,0,8,17
2294,VIBbank,10.770054,106.644897,service;bank;finance,4.8,30,0,8,17
2295,VPbank,10.779472,106.635357,service;bank;finance,4.8,30,0,8,17
2296,VietBank,10.798356,106.687889,service;bank;finance,4.8,30,0,8,17
2297,Vietinbank,10.764392,106.64845,service;bank;finance,4.8,30,0,8,17
2298,Vikki Bank,10.738737,106.615259,service;bank;finance,4.8,30,0,8,17
2299,ACBbank,10.796961,106.664885,service;bank;finance,4.7,30,0,8,17
2300,Agribanj,10.591239,107.05441,service;bank;finance,4.7,30,0,8,17
2301,Agribank,10.376445,107.090144,service;bank;finance,4.7,30,0,8,17
2302,Agribank,10.822218,106.686859,service;bank;finance,4.7,30,0,8,17
2303,Agribank,10.808502,106.664855,service;bank;finance,4.7,30,0,8,17
2304,Agribank,10.757661,106.657218,service;bank;finance,4.7,30,0,8,17
2305,BIDV Chi nhánh Côn Đảo,10.356377,107.082603,service;bank;finance,4.7,30,0,8,17
2306,Baca,10.756557,106.66946,service;bank;finance,4.7,30,0,8,17
2307,BaoVietbank,10.799477,106.677958,service;bank;finance,4.7,30,0,8,17
2308,Exim Bank,10.758034,106.679922,service;bank;finance,4.7,30,0,8,17
2309,Eximbank,10.801323,106.650854,service;bank;finance,4.7,30,0,8,17
2310,Maritime Bank,10.787392,106.663562,service;bank;finance,4.7,30,0,8,17
2311,Ocean,10.767746,106.691029,service;bank;finance,4.7,30,0,8,17
2312,SCB,10.769082,106.699662,service;bank;finance,4.7,30,0,8,17
2313,Sacombank,10.792633,106.679933,service;bank;finance,4.7,30,0,8,17
2314,Sacombank,10.76857,106.652907,service;bank;finance,4.7,30,0,8,17
2315,Saigon Bank,10.82543,106.684803,service;bank;finance,4.7,30,0,8,17
2316,TPBank,10.769306,106.699933,service;bank;finance,4.7,30,0,8,17
2317,Techcombank,10.764537,106.648123,service;bank;finance,4.7,30,0,8,17
2318,VIB,10.84833,106.667573,service;bank;finance,4.7,30,0,8,17
2319,VietAbank,10.768688,106.643457,service;bank;finance,4.7,30,0,8,17
2320,Vietcombank,10.778753,106.67961,service;bank;finance,4.7,30,0,8,17
2321,ACB,10.768963,106.696875,service;bank;finance,4.6,30,0,8,17
2322,ACB,11.032147,106.354871,service;bank;finance,4.6,30,0,8,17
2323,ACBbank,10.777578,106.634521,service;bank;finance,4.6,30,0,8,17
2324,Agri,10.757048,106.672279,service;bank;finance,4.6,30,0,8,17
2325,Agribank,10.798416,106.662865,service;bank;finance,4.6,30,0,8,17
2326,BIDV,10.354582,107.084552,service;bank;finance,4.6,30,0,8,17
2327,BIDV,10.772637,106.646304,service;bank;finance,4.6,30,0,8,17
2328,Donga,10.767435,106.683332,service;bank;finance,4.6,30,0,8,17
2329,Eximbank,10.769981,106.68844,service;bank;finance,4.6,30,0,8,17
2330,GPBank,10.797541,106.672117,service;bank;finance,4.6,30,0,8,17
2331,HDBank,10.366027,107.083731,service;bank;finance,4.6,30,0,8,17
2332,HongLeong,10.782586,106.697175,service;bank;finance,4.6,30,0,8,17
2333,Keb Hana Bank,10.776814,106.698172,service;bank;finance,4.6,30,0,8,17
2334,MB,10.784856,106.683012,service;bank;finance,4.6,30,0,8,17
2335,Nam A Bank,10.799087,106.669943,service;bank;finance,4.6,30,0,8,17
2336,Ngân Hàng Vietcombank - CN Thủ Thiêm,10.800292,106.739394,service;bank;finance,4.6,30,0,8,17
2337,Ngân hàng Quốc Dân - CN Tiền Giang,10.361164,106.363755,service;bank;finance,4.6,30,0,8,17
2338,Ngân hàng Xây dựng - CN Tiền Giang,10.356682,106.361714,service;bank;finance,4.6,30,0,8,17
2339,OCB Bà Rịa Vũng Tàu,10.35827,107.08033,service;bank;finance,4.6,30,0,8,17
2340,PVcombank,10.780563,106.669158,service;bank;finance,4.6,30,0,8,17
2341,SCBbank,10.790206,106.689174,service;bank;finance,4.6,30,0,8,17
2342,Sacom,10.768193,106.698509,service;bank;finance,4.6,30,0,8,17
2343,Sacombank,10.78343,106.696944,service;bank;finance,4.6,30,0,8,17
2344,Sacombank,10.73857,106.689877,service;bank;finance,4.6,30,0,8,17
2345,Sacombank,10.79844,106.68859,service;bank;finance,4.6,30,0,8,17
2346,Sacombank,10.857884,106.679898,service;bank;finance,4.6,30,0,8,17
2347,Sacombank,10.83214,106.667836,service;bank;finance,4.6,30,0,8,17
2348,Sacombank,10.751593,106.69901,service;bank;finance,4.6,30,0,8,17
2349,Sacombank,10.752112,106.660938,service;bank;finance,4.6,30,0,8,17
2350,Saigon Commercoal,10.794963,106.695958,service;bank;finance,4.6,30,0,8,17
2351,Techcombank,10.78197,106.706164,service;bank;finance,4.6,30,0,8,17
2352,Techcombank,10.768165,106.652768,service;bank;finance,4.6,30,0,8,17
2353,VIB,10.78916,106.690404,service;bank;finance,4.6,30,0,8,17
2354,VPbank,10.803304,106.665267,service;bank;finance,4.6,30,0,8,17
2355,Vietcombank,10.78549,106.687301,service;bank;finance,4.6,30,0,8,17
2356,Vietcombank,10.756832,106.685868,service;bank;finance,4.6,30,0,8,17
2357,Vietcombank,10.799822,106.696201,service;bank;finance,4.6,30,0,8,17
2358,Vietcombank,10.826338,106.593303,service;bank;finance,4.6,30,0,8,17
2359,Vietcombank,10.773643,106.647034,service;bank;finance,4.6,30,0,8,17
2360,Vietin,10.765661,106.693562,service;bank;finance,4.6,30,0,8,17
2361,Viettin Bank,10.845269,106.786838,service;bank;finance,4.6,30,0,8,17
2362,Vikki Bank,10.96129,106.5017,service;bank;finance,4.6,30,0,8,17
2363,Vikki Bank,10.7879,106.66268,service;bank;finance,4.6,30,0,8,17
2364,AB,10.7684,106.697211,service;bank;finance,4.5,30,0,8,17
2365,ACBbank,10.789563,106.689697,service;bank;finance,4.5,30,0,8,17
2366,Agribank,10.814296,106.670563,service;bank;finance,4.5,30,0,8,17
2367,Agribank huyện tân thành -brvt,10.78765,106.993561,service;bank;finance,4.5,30,0,8,17
2368,BIDV,10.76924,106.701777,service;bank;finance,4.5,30,0,8,17
2369,BacA Bank,10.781374,106.682103,service;bank;finance,4.5,30,0,8,17
2370,BacAbank,10.76827,106.631659,service;bank;finance,4.5,30,0,8,17
2371,Eximbank,10.762479,106.70215,service;bank;finance,4.5,30,0,8,17
2372,Eximbank,10.77919,106.635243,service;bank;finance,4.5,30,0,8,17
2373,HD Bank,10.75302,106.673345,service;bank;finance,4.5,30,0,8,17
2374,HDbank,10.770955,106.629421,service;bank;finance,4.5,30,0,8,17
2375,Indovina,10.793454,106.678848,service;bank;finance,4.5,30,0,8,17
2376,MB Bank,10.801514,106.654374,service;bank;finance,4.5,30,0,8,17
2377,PGbank,10.770934,106.645414,service;bank;finance,4.5,30,0,8,17
2378,Saigon Commercial,10.791693,106.674664,service;bank;finance,4.5,30,0,8,17
2379,Seabank Tiền Giang,10.355558,106.371496,service;bank;finance,4.5,30,0,8,17
2380,Techcombank,10.793375,106.678955,service;bank;finance,4.5,30,0,8,17
2381,VIB,10.797648,106.696301,service;bank;finance,4.5,30,0,8,17
2382,Viet A,10.756754,106.670809,service;bank;finance,4.5,30,0,8,17
2383,VietAbank,10.769736,106.631659,service;bank;finance,4.5,30,0,8,17
2384,Vietcombank,10.355032,107.074439,service;bank;finance,4.5,30,0,8,17
2385,VietinBank,10.365688,107.089922,service;bank;finance,4.5,30,0,8,17
2386,VietinBank,10.831952,106.668171,service;bank;finance,4.5,30,0,8,17
2387,Vietinbank,10.729273,106.705775,service;bank;finance,4.5,30,0,8,17
2388,Vikki Bank,10.794379,106.67714,service;bank;finance,4.5,30,0,8,17
2389,Vikki Bank,10.752838,106.668079,service;bank;finance,4.5,30,0,8,17
2390,ABBank,10.80025,106.681652,service;bank;finance,4.4,30,0,8,17
2391,ACB,10.785688,106.698296,service;bank;finance,4.4,30,0,8,17
2392,ANZ bank,10.726951,106.720606,service;bank;finance,4.4,30,0,8,17
2393,Agri,10.862662,106.601825,service;bank;finance,4.4,30,0,8,17
2394,Agribank,10.789848,106.710832,service;bank;finance,4.4,30,0,8,17
2395,Agribank,10.849599,106.771575,service;bank;finance,4.4,30,0,8,17
2396,Agribank,10.802968,106.684422,service;bank;finance,4.4,30,0,8,17
2397,Agribank,10.347307,107.075699,service;bank;finance,4.4,30,0,8,17
2398,BIDV,10.763719,106.705449,service;bank;finance,4.4,30,0,8,17
2399,BIDV,10.845847,106.771084,service;bank;finance,4.4,30,0,8,17
2400,BIDV,10.767152,106.683087,service;bank;finance,4.4,30,0,8,17
2401,BIDV,10.938753,106.54071,service;bank;finance,4.4,30,0,8,17
2402,BIDV,10.748361,106.615459,service;bank;finance,4.4,30,0,8,17
2403,Eximbank,10.738879,106.615338,service;bank;finance,4.4,30,0,8,17
2404,Hd,10.758371,106.684626,service;bank;finance,4.4,30,0,8,17
2405,MB bank,10.767947,106.698185,service;bank;finance,4.4,30,0,0,23
2406,Ngân Hàng Thương Mại Cổ Phần Công Thương Chi Nhánh Long An,10.539379,106.408755,service;bank;finance,4.4,30,0,8,17
2407,Ngân hàng Nông Nghiệp Và Phát Triển Nông Thôn Agribank- Phòng Giao Dịch Bình Tâm Long An,10.530406,106.431453,service;bank;finance,4.4,30,0,8,17
2408,Ngân hàng nhà nước Việt Nam Chi Nhánh Long An,10.539985,106.41472,service;bank;finance,4.4,30,0,8,17
2409,PVcomBank,10.786252,106.701777,service;bank;finance,4.4,30,0,8,17
2410,Sacombank,10.356276,107.083465,service;bank;finance,4.4,30,0,8,17
2411,Sacombank,10.850147,106.812741,service;bank;finance,4.4,30,0,8,17
2412,TPBank,10.835273,106.61967,service;bank;finance,4.4,30,0,8,17
2413,Techcombank,10.773664,106.703074,service;bank;finance,4.4,30,0,8,17
2414,Trustbank chi nhánh Long An,10.536871,106.406183,service;bank;finance,4.4,30,0,8,17
2415,VCB,10.769585,106.688328,service;bank;finance,4.4,30,0,8,17
2416,VIB,10.779993,106.695904,service;bank;finance,4.4,30,0,8,17
2417,VIBbank,10.728842,106.720014,service;bank;finance,4.4,30,0,8,17
2418,VPBank,10.831208,106.622199,service;bank;finance,4.4,30,0,8,17
2419,VPBank,10.794636,106.663406,service;bank;finance,4.4,30,0,8,17
2420,VPbank,10.764618,106.647946,service;bank;finance,4.4,30,0,8,17
2421,VietCapitalbank,10.802838,106.684299,service;bank;finance,4.4,30,0,8,17
2422,Vietcombank,10.771339,106.700346,service;bank;finance,4.4,30,0,8,17
2423,VietinBank,10.30943,106.360952,service;bank;finance,4.4,30,0,8,17
2424,Vietinbank,10.752422,106.665448,service;bank;finance,4.4,30,0,8,17
2425,dongabank,10.738579,106.615285,service;bank;finance,4.4,30,0,8,17
2426,AB Bank,10.827455,106.676612,service;bank;finance,4.3,30,0,8,17
2427,ACB,10.800456,106.681856,service;bank;finance,4.3,30,0,8,17
2428,Agribank,10.687849,106.743266,service;bank;finance,4.3,30,0,8,17
2429,Agribank,10.768516,106.61439,service;bank;finance,4.3,30,0,8,17
2430,Agribank,10.859925,106.723766,service;bank;finance,4.3,30,0,8,17
2431,BIDV,10.789564,106.678081,service;bank;finance,4.3,30,0,8,17
2432,Bangkok Bank,10.771943,106.705472,service;bank;finance,4.3,30,0,8,17
2433,Eximbank,10.772782,106.664885,service;bank;finance,4.3,30,0,8,17
2434,LienViet,10.776921,106.699387,service;bank;finance,4.3,30,0,8,17
2435,MB,10.798933,106.669543,service;bank;finance,4.3,30,0,8,17
2436,Maritime,10.774459,106.687716,service;bank;finance,4.3,30,0,8,17
2437,Maritime,10.777476,106.691136,service;bank;finance,4.3,30,0,8,17
2438,Ngân Hàng Phát Triển Việt Nam Chi Nhánh Tỉnh Long An,10.539925,106.414246,service;bank;finance,4.3,30,0,8,17
2439,Ngân Hàng Thương Mại Cổ Phần Gia Định,10.537378,106.406777,service;bank;finance,4.3,30,0,8,17
2440,OCB,10.762194,106.707869,service;bank;finance,4.3,30,0,8,17
2441,OCB,10.768417,106.700913,service;bank;finance,4.3,30,0,8,17
2442,SHB,10.760508,106.699518,service;bank;finance,4.3,30,0,8,17
2443,Sacombank,10.793639,106.708064,service;bank;finance,4.3,30,0,8,17
2444,TPBank,10.780529,106.694295,service;bank;finance,4.3,30,0,8,17
2445,TPbank,10.729452,106.720932,service;bank;finance,4.3,30,0,8,17
2446,Techcom,10.970837,106.482395,service;bank;finance,4.3,30,0,8,17
2447,Techcombank,10.738839,106.712403,service;bank;finance,4.3,30,0,8,17
2448,Techcombank,10.860767,106.610815,service;bank;finance,4.3,30,0,8,17
2449,VIBbank,10.766221,106.664174,service;bank;finance,4.3,30,0,8,17
2450,VP,10.786975,106.679667,service;bank;finance,4.3,30,0,8,17
2451,Viet Capital,10.767563,106.688468,service;bank;finance,4.3,30,0,8,17
2452,VietAbank,10.777441,106.634784,service;bank;finance,4.3,30,0,8,17
2453,Vietcom,10.818836,106.699626,service;bank;finance,4.3,30,0,8,17
2454,Vietcombank,10.766888,106.66744,service;bank;finance,4.3,30,0,8,17
2455,VietinBank,10.778152,106.699558,service;bank;finance,4.3,30,0,8,17
2456,Vietinbank,10.76916,106.631998,service;bank;finance,4.3,30,0,8,17
2457,Vikki Bank,10.784124,106.696849,service;bank;finance,4.3,30,0,8,17
2458,Vikki Bank,10.777038,106.666348,service;bank;finance,4.3,30,0,8,17
2459,ATM Agribank,10.763701,106.691952,service;bank;finance,4.2,30,0,8,17
2460,Abbank,10.353045,107.087013,service;bank;finance,4.2,30,0,8,17
2461,BIDV,10.779857,106.668252,service;bank;finance,4.2,30,0,8,17
2462,BaoVietbank,10.759765,106.671115,service;bank;finance,4.2,30,0,8,17
2463,Commonwealth Bank,10.77822,106.69964,service;bank;finance,4.2,30,0,8,17
2464,Exim,10.786859,106.679373,service;bank;finance,4.2,30,0,8,17
2465,MB,10.597212,107.054883,service;bank;finance,4.2,30,0,8,17
2466,MUFG,10.778055,106.706967,service;bank;finance,4.2,30,0,8,17
2467,Mb,10.759147,106.67866,service;bank;finance,4.2,30,0,8,17
2468,PVcomBank,10.79168,106.690531,service;bank;finance,4.2,30,0,8,17
2469,Pvcom Bank,10.767346,106.690033,service;bank;finance,4.2,30,0,8,17
2470,Sacombank,10.770717,106.644927,service;bank;finance,4.2,30,0,8,17
2471,Saigon,10.767404,106.690213,service;bank;finance,4.2,30,0,8,17
2472,Saigon Commercial,10.767906,106.696612,service;bank;finance,4.2,30,0,8,17
2473,SeABank,10.769967,106.671002,service;bank;finance,4.2,30,0,8,17
2474,VIB,10.769765,106.701751,service;bank;finance,4.2,30,0,8,17
2475,VPBank,10.729738,106.708762,service;bank;finance,4.2,30,0,8,17
2476,VPbank,10.798545,106.68848,service;bank;finance,4.2,30,0,8,17
2477,VietCapital,10.365832,107.083575,service;bank;finance,4.2,30,0,8,17
2478,Vietcom,10.772817,106.7056,service;bank;finance,4.2,30,0,8,17
2479,Vietcombank,10.815209,106.623864,service;bank;finance,4.2,30,0,8,17
2480,VietinBank,10.796882,106.664629,service;bank;finance,4.2,30,0,8,17
2481,Vikki Bank,10.802275,106.683171,service;bank;finance,4.2,30,0,8,17
2482,Vikki Bank,10.830351,106.670227,service;bank;finance,4.2,30,0,8,17
2483,Western Union,10.760808,106.677271,service;bank;finance,4.2,30,0,8,17
2484,ACB,10.598033,107.054416,service;bank;finance,4.1,30,0,8,17
2485,ACB,10.79064,106.690631,service;bank;finance,4.1,30,0,8,17
2486,ACB bank,10.36691,107.087402,service;bank;finance,4.1,30,0,8,17
2487,ACBbank,10.728599,106.720513,service;bank;finance,4.1,30,0,8,17
2488,ATM DongAbank,10.76698,106.70617,service;bank;finance,4.1,30,0,8,17
2489,Agribank,10.757737,106.675204,service;bank;finance,4.1,30,0,8,17
2490,Agribank,10.802508,106.641506,service;bank;finance,4.1,30,0,8,17
2491,Agribank,10.753274,106.650048,service;bank;finance,4.1,30,0,8,17
2492,Agribank Phòng Giao Dịch Cần Đốt Long An,10.543382,106.39819,service;bank;finance,4.1,30,0,8,17
2493,BIDV,10.587697,107.055628,service;bank;finance,4.1,30,0,8,17
2494,BIDV,10.739596,106.706254,service;bank;finance,4.1,30,0,8,17
2495,BacA Bank,10.763811,106.706297,service;bank;finance,4.1,30,0,8,17
2496,CB,10.762281,106.691353,service;bank;finance,4.1,30,0,8,17
2497,HDBank,10.800842,106.681719,service;bank;finance,4.1,30,0,8,17
2498,Indovina Bank,10.801105,106.650337,service;bank;finance,4.1,30,0,8,17
2499,MB,10.771976,106.692256,service;bank;finance,4.1,30,0,8,17
2500,Maritime,10.976591,106.669503,service;bank;finance,4.1,30,0,8,17
2501,Maritime Bank,10.768641,106.701106,service;bank;finance,4.1,30,0,8,17
2502,Nam A Bank,10.791695,106.689373,service;bank;finance,4.1,30,0,8,17
2503,Ngân Hàng Vietcombank,10.730491,106.720492,service;bank;finance,4.1,30,0,8,17
2504,Ngân hàng CSXH,10.348894,107.076485,service;bank;finance,4.1,30,0,8,17
2505,PGBank,10.362037,107.080652,service;bank;finance,4.1,30,0,8,17
2506,PVcom Bank,10.827114,106.677618,service;bank;finance,4.1,30,0,8,17
2507,SCB Tiền Giang,10.35498,106.372411,service;bank;finance,4.1,30,0,8,17
2508,Sacombank,10.756688,106.676732,service;bank;finance,4.1,30,0,8,17
2509,Sacombank,10.823203,106.76968,service;bank;finance,4.1,30,0,8,17
2510,Saigon,10.79971,106.696484,service;bank;finance,4.1,30,0,8,17
2511,SeaBank,10.769944,106.631924,service;bank;finance,4.1,30,0,8,17
2512,Techcombank,10.803204,106.698549,service;bank;finance,4.1,30,0,8,17
2513,VIB,10.80245,106.683427,service;bank;finance,4.1,30,0,8,17
2514,VIB,10.812164,106.714896,service;bank;finance,4.1,30,0,8,17
2515,VPBank,10.811936,106.714622,service;bank;finance,4.1,30,0,8,17
